locusId	sysName	desc	comb	setATCH113 LB	setATCH114 LB	setATCH115 LB	setATCH131 M9	setATCH132 M9	setATCH133 M9	setATCH168 PDB	setATCH169 PDB	setATCH170 PDB	setATCH171 Atlantic	setATCH172 Atlantic	setATCH173 Atlantic	setATCH174 Atlantic	setATCH175 Atlantic	setATCH176 Atlantic	setATCH177 Norland	setATCH178 Norland	setATCH179 Norland	setATCH180 Norland	setATCH181 Norland	setATCH182 Norland	setATCH183 Upstate	setATCH184 Upstate	setATCH185 Upstate	setATCH186 Upstate	setATCH187 Upstate	setATCH188 Upstate	setATCH240 LB	setATCH241 LB	setATCH242 LB	setATCH243 PDB	setATCH244 PDB	setATCH245 PDB	setATCH246 M9	setATCH247 M9	setATCH248 M9
DZA65_RS00195	DZA65_RS00195	glyoxylate/hydroxypyruvate reductase GhrB	DZA65_RS00195 glyoxylate/hydroxypyruvate reductase GhrB	0.0653882433649504	-0.157118314529065	-0.168186268960374	-0.113524922362214	-0.136250645398491	-0.186483130572747	0.137977776349462	0.0935249603829865	0.159430966092114	-0.08553644634408	0.265820476509389	0.141722567297622	-0.0484494522854109	0.0560187556158214	0.21396894292988	0.126280239215785	-0.12843500241006	-0.0163174130950963	0.0508666221316684	0.0599141476262817	0.114147308657968	0.0965638241041032	0.258578513219636	-0.0125326519714951	0.0186096384707566	-0.0524270750430782	0.270163719242643	0.159526563978776	-0.0372660014521269	0.0273869753347684	0.0856147773770985	0.0472695652009523	0.130542387924001	0.0472270611272412	0.0561725816411782	-0.0229739599204286
DZA65_RS00200	DZA65_RS00200	N-acetyltransferase	DZA65_RS00200 N-acetyltransferase	-0.0157622772094799	0.0328150566253952	-0.118864134325664	-0.273684199699785	-0.0821060417255488	0.081876637468894	0.0207543377781576	-0.00392168442519147	-0.260452926989224	0.00885734661638948	-0.0474114326839625	-0.292167781351005	0.068780216324384	0.0977636352655683	0.156850343414014	0.107663431927461	0.11019663834789	0.132449041267604	0.184468358688326	-0.0228357258550514	0.0226137850646427	0.20447994505608	0.156258417868343	0.163703981651607	0.0789623648339424	-0.072231905680167	0.0582419818993665	-0.110509899319646	0.0780610016848786	-0.147010841971259	-0.0335595429898565	-0.115930359425132	-0.0903534539422808	-0.0150748432546088	-0.23692145676051	-0.127950183428152
DZA65_RS00205	DZA65_RS00205	DNA-3-methyladenine glycosylase I	DZA65_RS00205 DNA-3-methyladenine glycosylase I	-0.18761256096794	0.0602381067343691	0.122534942148472	-0.0434533497267711	0.128459915148912	0.154293826621349	-0.0103723596701523	-0.0932550243936389	-0.0526131287057479	-0.173195816926973	-0.329852955991184	0.12362642274309	0.00776821264840777	-0.109650323485336	0.000411806590714381	-0.39625275479152	-0.0901759539511164	-0.113083667083961	0.108918896133091	-0.24604564155896	-0.267503347245598	-0.0363651467754876	0.335069074086343	-0.000374003741595019	-0.234460147475418	-0.420008419873468	-0.184315014062827	-0.0996655319380171	-0.0923203606499707	-0.166574302951196	-0.035965747016949	-0.195191309082692	-0.0863232506974263	-0.155811657513551	-0.297002068549641	-0.188750920449863
DZA65_RS00210	DZA65_RS00210	sulfite exporter TauE/SafE family protein	DZA65_RS00210 sulfite exporter TauE/SafE family protein	-0.227980949894999	-0.0685681312667502	-0.178296199412294	-0.158729191665288	0.253892561110782	0.203759979669816	-0.216649677865221	-0.193843873832147	-0.0196432978925126	-0.0434517972087816	-0.0651625282258879	-0.0808626342332472	-0.266292247665579	-0.233604590767481	-0.163583134872594	-0.0127637088764745	-0.0642277448136663	-0.0784767793821679	0.0498731012474016	-0.17438628268256	0.0392097155950194	0.0427870416368509	-0.326622970662925	0.0307159406334661	0.0971176364421493	-0.331687093068327	0.0529007450664305	-0.128923514633364	-0.0210192280842649	-0.0336677983858167	-0.135639354222642	-0.0911606756466588	0.0715556057682136	-0.12268447284634	-0.141006442785616	-0.136388699843071
DZA65_RS00225	DZA65_RS00225	alpha/beta hydrolase	DZA65_RS00225 alpha/beta hydrolase	-0.119301196710966	-0.0031945679457771	-0.0171555025908438	-0.0339377886554832	0.0728667239403591	-0.168956815116531	-0.127383973082941	-0.137980921444355	-0.0922406797460245	0.174225362661076	-0.0687829089773855	0.235174837497658	0.0640072483296519	-0.0974109165588796	-0.0399693614291279	-0.0602223030137579	-0.19186900743815	0.0117816442868042	-0.0821471771880387	-0.0178163714062549	0.236036800593393	0.116513776341374	0.0255276471024177	0.209968922877549	0.166329529793411	0.108414049764171	-0.0087581807429149	0.115099479849859	-0.0272926640875968	-0.0418219546813239	-0.0437387905721842	0.0918988891741841	0.0536333772788475	0.155283783339786	0.148279744589329	0.0449514078296973
DZA65_RS00230	DZA65_RS00230	urea carboxylase	DZA65_RS00230 urea carboxylase	-0.115503705938805	-0.0362061788407577	-0.0276691318721047	-0.124306658751387	-0.126923029406051	-0.0979472407233895	-0.020031901948893	0.0194162342251999	-0.0332108348598684	-0.0427809981868116	-0.0159848506119713	0.0411385738066915	0.0306902248944048	-0.000407357433847233	-0.0877676822403253	-0.0882590926819069	-0.0654538785684515	0.0327573184027106	-0.0476594509515981	-0.0196263155656923	0.038797502003336	-0.0170205721506318	0.0174078094474676	-0.128265552052715	0.007871309383783	0.0218668967353515	-0.0472237317815287	-0.189439900894874	-0.157978269183957	-0.129680901228755	-0.118900668453802	-0.0470336933671609	-0.0254016694723902	-0.134624678932109	-0.0981089414576612	0.010453380855711
DZA65_RS00235	DZA65_RS00235	urea carboxylase-associated family protein	DZA65_RS00235 urea carboxylase-associated family protein	-0.174925635561926	-0.128759755555317	-0.0802454333377577	-0.189408457114026	-0.196858900682276	0.027171906420228	0.136095765657592	-0.168648405808561	-0.0620337763693026	0.0288837096868055	-0.0246510446412638	0.173025567722204	0.0181669213431013	0.0113101636501017	0.137663988767221	-0.165297331992869	-0.0564712080617007	0.162428841747981	0.0795059904513573	-0.0881487056970554	-0.113201432759417	-0.10622985547017	0.146760423451421	-0.0219813309890452	0.0330229149629395	0.220961110582346	-0.0951485425042224	-0.0228686723279312	-0.0293099934046281	0.0839093321607591	0.0711476275462961	0.0790378723112128	0.015331850415778	-0.111323877779751	-0.21836148622234	-0.239110477435696
DZA65_RS00240	DZA65_RS00240	urea carboxylase-associated family protein	DZA65_RS00240 urea carboxylase-associated family protein	-0.0149941669424338	0.0533873008429768	0.125718087914502	0.0702161279700582	0.0454700071841527	-0.0468010458424575	-0.193561453510271	-0.325433743406944	-0.162470038266532	-0.0758875737298158	-0.255723248044015	-0.0923402384679948	-0.424151526983261	-0.0274450621914231	-0.503998570576739	0.10311744998791	0.140270477280289	-0.262499829813927	-0.197859373357725	0.00131170916668899	0.304346710206345	-0.17100159416002	-0.0766062700507187	0.0600281018839732	-0.467268282137392	-0.311630222795166	-0.0630746108307403	-0.108879366343606	-0.090250950365421	0.0540949626579854	-0.286349291518952	-0.0211309961362482	-0.0317506216778571	-0.038774583863578	-0.236358705044915	-0.120022412206449
DZA65_RS00245	DZA65_RS00245	ABC transporter ATP-binding protein	DZA65_RS00245 ABC transporter ATP-binding protein	-0.548971455550476	0.0572977802065645	0.0713550383755625	0.304467215251272	0.275604369376118	-0.0946054668164114	0.165602256645302	0.198060570639366	0.0110917052754943	0.00564442080629191	-0.138035771140628	-0.291978509097301	0.28212959718642	0.0121292896653507	-0.333071735863522	-0.16112175022151	0.0450711290427102	0.0943951365577358	0.386852641733559	0.217748702760591	-0.35990371786133	-0.00362002068682887	-0.0713537508093194	-0.00729694453508378	0.18032505875864	0.277848411081795	0.301639413635193	0.0676962089436646	-0.200572410964261	0.246681454872742	-0.199015674645941	0.116505083137765	-0.175356156354872	-0.292453054851173	-0.164269850561787	-0.313884751077417
DZA65_RS00250	DZA65_RS00250	ABC transporter permease subunit	DZA65_RS00250 ABC transporter permease subunit	0.21368310572429	0.0710239236110519	0.0192775563455323	0.0678907298297389	0.152819799807841	-0.0492158967460619	0.204087006495235	-0.0523496615578612	0.0213028696221456	0.0436103136511734	-0.217870969844824	0.300703353994996	0.036873450662593	0.112007902896894	0.0586030534288903	0.223402418994191	0.150029376070357	0.118792318080152	-0.048605181328358	0.0810632580524385	-0.0897147113822595	0.0110833720323482	-0.119602837360152	-0.154537909220891	-0.0289629076215776	-0.0828651465860553	0.0948384089015906	0.0281237568057457	-0.111941723742126	-0.0237023509221577	0.0262212955056202	0.0700913568118033	-0.0209835827322997	-0.153536329110308	-0.0703764444252899	-0.0587691988179755
DZA65_RS00255	DZA65_RS00255	ABC transporter substrate-binding protein	DZA65_RS00255 ABC transporter substrate-binding protein	-0.216114090374401	-0.0273777552503881	0.0525888147167506	-0.14219229337738	0.181077225831586	-0.0765951830709108	0.0101128263352784	0.205085858490458	0.0361217221422873	-0.0713026236997399	-0.470722526501573	0.089039609549279	0.290823483519812	0.0658333118177656	0.143703058221197	-0.0753757944015434	0.0390753253604232	0.0585630691404906	-0.201303327880442	0.066004694970852	-0.265041462397436	0.0565095663125913	0.276755482024662	0.0390752582941826	0.0345680577906147	-0.0513389307622951	-0.177623774577558	0.0551776956488716	0.030513037415544	0.0208619316662317	-0.0662050955459872	-0.00401403000815215	0.00278107925043902	0.0341764437151904	0.0636459512889218	0.0516035191899085
DZA65_RS00260	DZA65_RS00260	DUF3053 domain-containing protein	DZA65_RS00260 DUF3053 domain-containing protein	-0.044543970581548	0.100444639120918	0.0694159176650011	0.460201850610627	0.0548273205222305	0.208538631583772	0.175081229332513	0.168609065973622	0.167985382703683	-0.102909537454641	-0.175129455939406	-0.0239389272266626	-0.0635549044995474	-0.0349851943393453	0.100993749168833	0.171688423256862	-0.0790444703108506	-0.141787948600785	-0.167880137113332	-0.143520739570071	-0.0178529258613502	-0.0608373504612434	-0.250353844863911	0.0102328621813286	-0.208809176941481	-0.192520042492107	0.00180739502633975	0.0613574504654639	0.0330199501072628	0.135949977343939	-0.0745074004351478	-0.0645111121542663	-0.0470181056763226	0.234078347754722	0.134866909125567	0.201881453239367
DZA65_RS00265	DZA65_RS00265	PTS mannitol transporter subunit IICBA	DZA65_RS00265 PTS mannitol transporter subunit IICBA	0.107907946083203	-0.0311511347908479	-0.076364423022858	0.170276283731442	0.0184776090404535	0.0267612997848838	-0.00619472561841228	-0.102486372075613	0.0570208688632529	0.0298900460758377	-0.0618921291851633	0.00920456603278086	0.0727449152209894	-0.0506106069661393	-0.312040574108676	-0.0307995459742021	-0.23395143956292	0.00642227963007191	-0.101133291202572	0.0036907179158604	-0.0217636711197614	0.0880127572825899	0.225688118446998	-0.125058101640438	-0.0931171282628964	-0.154024467461564	-0.0885860751927134	-0.0647758779219458	0.119242897724142	-0.154710206983309	-0.051563980431494	-0.0934704891997709	0.0076380844074968	-0.09834236892337	-0.0685027888283265	-0.156504255928101
DZA65_RS00270	DZA65_RS00270	mannitol-1-phosphate 5-dehydrogenase	DZA65_RS00270 mannitol-1-phosphate 5-dehydrogenase	-0.175325276384645	-0.138400103809372	-0.425978821900004	-0.304218402134687	-0.395497515641579	-0.0749055047884701	-0.209926436215776	-0.122216589848463	-0.0655681216425703	0.0504331493248962	-0.116934948837978	-0.193882792765101	-0.00957598944417937	-0.0977793878917151	-0.374250828252241	-0.279357849273474	0.0951998668463944	-0.0814511806011238	-0.105025465712073	0.0395658241950589	-0.0118001885242739	0.0359367026477841	-0.192473161265384	-0.0872944598509108	-0.286589656585744	0.0399097047918113	-0.144577792071039	0.0433375779792848	-0.24029401597467	-0.164042797628418	0.0413849370349348	-0.138248671331172	-0.0494897181705238	0.12294328433611	-0.045566991434856	-0.0187867158933643
DZA65_RS00275	DZA65_RS00275	MltR family transcriptional regulator	DZA65_RS00275 MltR family transcriptional regulator	-0.275966530700124	-0.34044628004839	-0.395099068273291	-0.930231379956194	-0.568551774678145	-0.434923855922104	-0.130802163671032	0.0333668832315557	0.0141489836705452	-0.142756195130822	-0.526237930711272	-0.114925097838688	0.0571312891493259	0.101127381018155	0.081483225474809	-0.00564655052511043	-0.138617406176093	-0.247781839736949	-0.22331499176266	-0.154327340639301	-0.395845541263054	-0.266231156487398	0.109601435222526	-0.096742837628797	0.249705253268199	-0.202937712298672	-0.501181876532352	-0.379017967499968	-0.262678428006331	-0.302129141482609	0.148496476326962	-0.283249689887001	-0.0470205749989763	-0.0392124065680186	-0.00936686434909739	-0.16569088341597
DZA65_RS00280	DZA65_RS00280	HAMP domain-containing protein	DZA65_RS00280 HAMP domain-containing protein	0.150902049756793	0.168449776468642	0.0656399982387165	0.0676408579212671	0.099675365874625	-0.0264941181055371	0.0672084935817775	-0.0146316098551159	0.0367196892742215	-0.060802842871532	-0.136605039179674	0.151652657292915	-0.0160193620901632	0.0268143054140192	0.098650264085693	0.176047031675457	0.00502836085520375	0.0969048384513831	0.0961716977547677	0.0182121936866644	0.077552488452417	0.148677862141877	0.0772155310801892	-0.0157919906098807	0.242006877084151	0.146553394684935	0.203856298835033	-0.0600665226108785	0.120133560791882	-0.0143431442083279	0.0665350775889475	-0.0236885960607955	-0.00168040844102668	-0.0050119850643584	0.0856548580749719	0.0147973869636326
DZA65_RS00290	DZA65_RS00290	formate dehydrogenase accessory sulfurtransferase FdhD	DZA65_RS00290 formate dehydrogenase accessory sulfurtransferase FdhD	-0.288236111742541	-0.0567872486698221	-0.308248104328407	-0.153820007866715	-0.0175407797448874	0.114411512200256	0.174787673416768	0.201475876773857	0.211753631403372	-0.0462781960914682	0.200051847524793	0.156550787836908	0.193212172417216	0.0585662040697988	-0.0407644265550342	-0.102869401112906	-0.0741628371953393	0.208103925046523	0.0203103407498001	0.0777363383587474	0.136025747847577	0.0657777989537822	-0.138433151639869	-0.115738247105195	-0.0541481488353688	0.10850268856656	0.0170063858403755	-0.0155735780794199	0.0290494938928438	-0.148399153443881	0.194416439374862	0.181633512751869	0.27693161812102	-0.174239848851945	-0.0270114204947596	-0.0773651691180466
DZA65_RS00295	DZA65_RS00295	aldehyde dehydrogenase	DZA65_RS00295 aldehyde dehydrogenase	-0.00781684648848779	-0.0118760427016371	-0.0969980706634923	-0.149835783623743	-0.0936854817980952	0.0332284260507787	-0.0200588065475857	-0.0984224349021932	0.00188656185720881	-0.0115635947705762	-0.0375311862678418	-0.0360005791453177	-0.153146913658006	-0.102093692140396	-0.0537407680490798	-0.193857927926889	-0.144336296736518	-0.185823981777236	0.00842937838934976	-0.10363278921497	-0.388824721516406	-0.130724070142333	-0.211812584065887	-0.15333403069321	-0.103246689989467	-0.154077601196632	-0.16577701485058	0.0117399544261301	-0.00178988999814544	-0.0123537324655025	-0.0166661769897138	0.0317285944734149	0.0612596317660894	-0.119628664072588	-0.207877951471382	-0.0981710010391545
DZA65_RS00300	DZA65_RS00300	xylulokinase	DZA65_RS00300 xylulokinase	-0.115948769339389	0.379097116279142	0.244237029719825	-0.219391455063157	0.214437538911085	0.149741977340669	0.249641217757303	0.251440420496878	0.180913042237822	-0.229134993483819	0.626227284740295	-0.119150335315972	0.291836600896596	0.194207769193313	-0.387819317950052	-0.391991402061154	0.0386996428047242	0.113471054904218	0.254559761563481	-0.14070435586422	-0.305885474789385	-0.016586059422426	-0.270382525075387	0.21037591734562	0.0115590331458042	0.197056290707299	0.0156836252377044	0.202323242043008	-0.161265060852951	-0.0151903564569598	-0.0861621853123555	-0.0715006098860458	-0.136093646826298	-0.117048539500513	-0.0747915225801501	-0.111579357469983
DZA65_RS00310	DZA65_RS00310	xylose isomerase	DZA65_RS00310 xylose isomerase	0.00771461939867191	0.0737937611359978	0.0729460957868066	-0.0438959770469469	0.0448211181588785	-0.0725971133587069	0.0550439977340218	-0.0366297220185602	0.165426502747124	-0.128118465303254	-0.0407553910336764	0.125966871206011	-0.275335531144843	0.026263664154178	-0.222161476996844	-0.114707265216769	-0.106317482960542	-0.0683736934946499	-0.177410431711527	-0.0646514038571135	-0.0745995143054843	-0.238415897257734	-0.226137507353362	-0.108873397586767	-0.292319927506924	0.0657947502408716	-0.105543684770172	-0.0102289338941857	-0.138667388541089	-0.0325191136917216	-0.00620053873849713	0.000427363234967615	-0.02559578920197	-0.201262492156196	-0.11478012908851	-0.160885119488481
DZA65_RS00315	DZA65_RS00315	D-xylose ABC transporter substrate-binding protein	DZA65_RS00315 D-xylose ABC transporter substrate-binding protein	0.158969733206938	-0.121950501776191	0.0465074577064789	-0.0239070442563545	-0.0120675512757036	0.148895167373623	-0.0175379864907412	-0.00998452524117077	-0.12263202551504	-0.0394298843024821	0.349577210098795	0.150541420539476	0.327862178400144	0.0517297049419704	0.00405412139918715	0.0696635461413228	-0.174361099089478	-0.20268504377419	0.196996861696708	0.00588453721304094	0.126294865752997	-0.026439557036507	0.0269367156468896	0.147799260577368	-0.0926318504917212	-0.287401552717321	-0.0775783068809366	-0.0733176786558609	-0.02387523996943	-0.0110023598557154	-0.0477680478219469	-0.0448865470022335	0.111105701215298	-0.0139054529393496	0.0361742249327253	0.0885571861644725
DZA65_RS00320	DZA65_RS00320	xylose ABC transporter ATP-binding protein	DZA65_RS00320 xylose ABC transporter ATP-binding protein	-0.0693385515170903	-0.0218646961534519	0.071466985235363	-0.127366941730454	0.0344098054208304	-0.235767187627633	-0.0620652755817415	0.0280903664152633	0.00410402471584892	-0.139942339703177	-0.00655893085489345	0.177386275937114	0.075012460111209	0.0146995407261391	0.0949165158227492	0.184302435403482	0.118112663525264	0.337855608864042	0.198327035023037	0.189126726535892	-0.0394440460351868	-0.0483056640323287	-0.0930308965486187	0.180937722519313	0.105427247080161	0.283592885734532	0.10688671647809	0.0246424269248868	-0.0424601236594464	-0.0617537919425084	-0.0754918409269916	-0.109225012337284	0.100587247775219	0.0200916908242714	0.127123685379789	0.130439126881281
