"X","Dickeya_dadantii_3937","Dickeya_dianthicola_67_19","Dickeya_dianthicola_ME23","Pectobacterium_carotovorum_WPP14","Dda3937_locus","DdiaME23_locus","Ddia6719_locus","PcWPP14_locus"
"group_00019","WP_033111903.1","WP_192988659.1","WP_026594756.1","WP_180890125.1","DDA3937_RS12050","DZA65_RS12590","HGI48_RS12145","HER17_RS05200"
"group_00019","WP_033111903.1","WP_192988659.1","WP_026594756.1","WP_010310015.1","DDA3937_RS12050","DZA65_RS12590","HGI48_RS12145","HER17_RS07810"
"group_00020","WP_013318224.1","WP_013318224.1","WP_013318224.1","WP_010310782.1","DDA3937_RS12115","DZA65_RS12655","HGI48_RS12205","HER17_RS07770"
"group_00020","WP_013318224.1","WP_013318224.1","WP_013318224.1","WP_174865269.1","DDA3937_RS12115","DZA65_RS12655","HGI48_RS12205","HER17_RS18460"
"group_00020","WP_013318224.1","WP_013318224.1","WP_013318224.1","WP_127031940.1","DDA3937_RS12115","DZA65_RS12655","HGI48_RS12205","HER17_RS05165"
"group_00021","WP_042318392.1","WP_192988653.1","WP_024108838.1","WP_180890136.1","DDA3937_RS12010","DZA65_RS12555","HGI48_RS12105","HER17_RS05320"
"group_00021","WP_042318392.1","WP_192988653.1","WP_024108838.1","WP_180890170.1","DDA3937_RS12010","DZA65_RS12555","HGI48_RS12105","HER17_RS07920"
"group_00021","WP_042318392.1","WP_192988653.1","WP_024108838.1","WP_180890062.1","DDA3937_RS12010","DZA65_RS12555","HGI48_RS12105","HER17_RS18595"
"group_00022","WP_013318228.1","WP_192988670.1","WP_024108847.1","WP_180890156.1","DDA3937_RS12130","DZA65_RS12675","HGI48_RS12225","HER17_RS07750"
"group_00022","WP_013318228.1","WP_192988670.1","WP_024108847.1","WP_127031943.1","DDA3937_RS12130","DZA65_RS12675","HGI48_RS12225","HER17_RS05145"
"group_00022","WP_013318228.1","WP_192988670.1","WP_024108847.1","WP_180890040.1","DDA3937_RS12130","DZA65_RS12675","HGI48_RS12225","HER17_RS18440"
"group_00023","WP_013316543.1","WP_192990805.1","WP_024106422.1","WP_010287508.1","DDA3937_RS04100","DZA65_RS07700","HGI48_RS07195","HER17_RS00300"
"group_00023","WP_013316543.1","WP_192991000.1","WP_024106422.1","WP_010287508.1","DDA3937_RS04100","DZA65_RS07700","HGI48_RS08575","HER17_RS00300"
"group_00023","WP_013318570.1","WP_192990805.1","WP_024106422.1","WP_010287508.1","DDA3937_RS13760","DZA65_RS07700","HGI48_RS07195","HER17_RS00300"
"group_00023","WP_013318570.1","WP_192991000.1","WP_024106422.1","WP_010287508.1","DDA3937_RS13760","DZA65_RS07700","HGI48_RS08575","HER17_RS00300"
"group_00024","WP_013316551.1","WP_192990241.1","WP_024108270.1","WP_010297311.1","DDA3937_RS04145","DZA65_RS04020","HGI48_RS02905","HER17_RS07940"
"group_00024","WP_013316551.1","WP_192990241.1","WP_024108270.1","WP_010306219.1","DDA3937_RS04145","DZA65_RS04020","HGI48_RS02905","HER17_RS05330"
"group_00024","WP_013316551.1","WP_192990241.1","WP_024108270.1","WP_010298911.1","DDA3937_RS04145","DZA65_RS04020","HGI48_RS02905","HER17_RS18610"
"group_00025","WP_013318624.1","WP_192988884.1","WP_024108344.1","WP_010305012.1","DDA3937_RS13965","DZA65_RS08820","HGI48_RS13950","HER17_RS13710"
"group_00025","WP_013318624.1","WP_192988884.1","WP_024108941.1","WP_010305012.1","DDA3937_RS13965","DZA65_RS07565","HGI48_RS13950","HER17_RS13710"
"group_00025","WP_013318612.1","WP_192988884.1","WP_024108344.1","WP_010305012.1","DDA3937_RS13920","DZA65_RS08820","HGI48_RS13950","HER17_RS13710"
"group_00025","WP_013318612.1","WP_192988884.1","WP_024108941.1","WP_010305012.1","DDA3937_RS13920","DZA65_RS07565","HGI48_RS13950","HER17_RS13710"
"group_00026","WP_013316576.1","WP_192990269.1","WP_024108299.1","WP_010295308.1","DDA3937_RS04280","DZA65_RS04180","HGI48_RS03055","HER17_RS07290"
"group_00026","WP_013316576.1","WP_192990269.1","WP_024108299.1","WP_180890160.1","DDA3937_RS04280","DZA65_RS04180","HGI48_RS03055","HER17_RS07780"
"group_00026","WP_013316576.1","WP_192990269.1","WP_024108299.1","WP_180890121.1","DDA3937_RS04280","DZA65_RS04180","HGI48_RS03055","HER17_RS05175"
"group_00027","WP_013316558.1","WP_192990253.1","WP_024108281.1","WP_180890133.1","DDA3937_RS04185","DZA65_RS04075","HGI48_RS02970","HER17_RS05265"
"group_00027","WP_013316558.1","WP_192990253.1","WP_024108281.1","WP_180890059.1","DDA3937_RS04185","DZA65_RS04075","HGI48_RS02970","HER17_RS18555"
"group_00027","WP_013316558.1","WP_192990253.1","WP_024108281.1","WP_010309890.1","DDA3937_RS04185","DZA65_RS04075","HGI48_RS02970","HER17_RS07880"
"group_00028","WP_013318225.1","WP_024106200.1","WP_024106200.1","WP_180890158.1","DDA3937_RS12120","DZA65_RS12660","HGI48_RS12210","HER17_RS07765"
"group_00028","WP_013318225.1","WP_024106200.1","WP_024106200.1","WP_127031941.1","DDA3937_RS12120","DZA65_RS12660","HGI48_RS12210","HER17_RS05160"
"group_00028","WP_013318225.1","WP_024106200.1","WP_024106200.1","WP_180890042.1","DDA3937_RS12120","DZA65_RS12660","HGI48_RS12210","HER17_RS18455"
"group_00029","WP_013316529.1","WP_192991478.1","WP_024106078.1","WP_010296161.1","DDA3937_RS04045","DZA65_RS11925","HGI48_RS11595","HER17_RS19310"
"group_00029","WP_013316529.1","WP_012768898.1","WP_024106078.1","WP_010296161.1","DDA3937_RS04045","DZA65_RS11925","HGI48_RS08525","HER17_RS19310"
"group_00029","WP_013317431.1","WP_192991478.1","WP_024106078.1","WP_010296161.1","DDA3937_RS08360","DZA65_RS11925","HGI48_RS11595","HER17_RS19310"
"group_00029","WP_013317431.1","WP_012768898.1","WP_024106078.1","WP_010296161.1","DDA3937_RS08360","DZA65_RS11925","HGI48_RS08525","HER17_RS19310"
"group_00030","WP_013316118.1","WP_013316118.1","WP_024104363.1","WP_161510026.1","DDA3937_RS02065","DZA65_RS02170","HGI48_RS02045","HER17_RS00595"
"group_00030","WP_013316118.1","WP_192990116.1","WP_024104363.1","WP_161510026.1","DDA3937_RS02065","DZA65_RS02170","HGI48_RS02065","HER17_RS00595"
"group_00030","WP_013316118.1","WP_013316118.1","WP_024108131.1","WP_161510026.1","DDA3937_RS02065","DZA65_RS02185","HGI48_RS02045","HER17_RS00595"
"group_00030","WP_013316118.1","WP_192990116.1","WP_024108131.1","WP_161510026.1","DDA3937_RS02065","DZA65_RS02185","HGI48_RS02065","HER17_RS00595"
"group_00031","WP_013318625.1","WP_110372302.1","WP_024108345.1","WP_010305008.1","DDA3937_RS13970","DZA65_RS08815","HGI48_RS13955","HER17_RS13715"
"group_00031","WP_013318625.1","WP_110372302.1","WP_024108942.1","WP_010305008.1","DDA3937_RS13970","DZA65_RS07560","HGI48_RS13955","HER17_RS13715"
"group_00031","WP_013318613.1","WP_110372302.1","WP_024108345.1","WP_010305008.1","DDA3937_RS13925","DZA65_RS08815","HGI48_RS13955","HER17_RS13715"
"group_00031","WP_013318613.1","WP_110372302.1","WP_024108942.1","WP_010305008.1","DDA3937_RS13925","DZA65_RS07560","HGI48_RS13955","HER17_RS13715"
"group_00032","WP_013318204.1","WP_024106180.1","WP_024108840.1","WP_015841324.1","DDA3937_RS12020","DZA65_RS12565","HGI48_RS12115","HER17_RS05305"
"group_00032","WP_013318204.1","WP_024106180.1","WP_024108840.1","WP_180890061.1","DDA3937_RS12020","DZA65_RS12565","HGI48_RS12115","HER17_RS18580"
"group_00032","WP_013318204.1","WP_024106180.1","WP_024108840.1","WP_010310903.1","DDA3937_RS12020","DZA65_RS12565","HGI48_RS12115","HER17_RS07905"
"group_00033","WP_013318207.1","WP_161132906.1","WP_024106183.1","WP_005967821.1","DDA3937_RS12035","DZA65_RS12580","HGI48_RS12130","HER17_RS07850"
"group_00033","WP_013318207.1","WP_161132906.1","WP_024106183.1","WP_180890052.1","DDA3937_RS12035","DZA65_RS12580","HGI48_RS12130","HER17_RS18520"
"group_00033","WP_013318207.1","WP_161132906.1","WP_024106183.1","WP_130622319.1","DDA3937_RS12035","DZA65_RS12580","HGI48_RS12130","HER17_RS05230"
"group_00034","WP_033111643.1","WP_192990256.1","WP_024108284.1","WP_180890055.1","DDA3937_RS04200","DZA65_RS04090","HGI48_RS02985","HER17_RS18535"
"group_00034","WP_033111643.1","WP_192990256.1","WP_024108284.1","WP_180890167.1","DDA3937_RS04200","DZA65_RS04090","HGI48_RS02985","HER17_RS07865"
"group_00034","WP_033111643.1","WP_192990256.1","WP_024108284.1","WP_180890130.1","DDA3937_RS04200","DZA65_RS04090","HGI48_RS02985","HER17_RS05245"
"group_00035","WP_026357784.1","WP_192990111.1","WP_103415800.1","WP_180890032.1","DDA3937_RS02035","DZA65_RS02115","HGI48_RS02010","HER17_RS17475"
"group_00035","WP_026357784.1","WP_192990111.1","WP_103415800.1","WP_180890110.1","DDA3937_RS02035","DZA65_RS02115","HGI48_RS02010","HER17_RS04745"
"group_00035","WP_026357784.1","WP_192990111.1","WP_024104728.1","WP_180890032.1","DDA3937_RS02035","DZA65_RS03980","HGI48_RS02010","HER17_RS17475"
"group_00035","WP_026357784.1","WP_192990111.1","WP_024104728.1","WP_180890110.1","DDA3937_RS02035","DZA65_RS03980","HGI48_RS02010","HER17_RS04745"
"group_00036","WP_081441339.1","WP_192990557.1","None","WP_161502873.1","DDA3937_RS08410",NA,"HGI48_RS05250","HER17_RS17800"
"group_00036","WP_081441339.1","WP_192990557.1","None","WP_180889991.1","DDA3937_RS08410",NA,"HGI48_RS05250","HER17_RS12620"
"group_00036","WP_081441339.1","WP_192991350.1","None","WP_161502873.1","DDA3937_RS08410",NA,"HGI48_RS11030","HER17_RS17800"
"group_00036","WP_081441339.1","WP_192991350.1","None","WP_180889991.1","DDA3937_RS08410",NA,"HGI48_RS11030","HER17_RS12620"
"group_00036","WP_081441339.1","WP_192990420.1","None","WP_161502873.1","DDA3937_RS08410",NA,"HGI48_RS04140","HER17_RS17800"
"group_00036","WP_081441339.1","WP_192990420.1","None","WP_180889991.1","DDA3937_RS08410",NA,"HGI48_RS04140","HER17_RS12620"
"group_00037","WP_033111658.1","WP_192989552.1","WP_103415662.1","WP_180890066.1","DDA3937_RS04765","DZA65_RS20060","HGI48_RS18955","HER17_RS18970"
"group_00037","WP_033111658.1","WP_192989552.1","WP_103415662.1","WP_010295737.1","DDA3937_RS04765","DZA65_RS20060","HGI48_RS18955","HER17_RS17650"
"group_00038","WP_013319565.1","WP_024109219.1","WP_024109219.1","WP_161502099.1","DDA3937_RS18525","DZA65_RS19585","HGI48_RS18450","HER17_RS02680"
"group_00038","WP_013319565.1","WP_024109219.1","WP_024109219.1","WP_180890027.1","DDA3937_RS18525","DZA65_RS19585","HGI48_RS18450","HER17_RS17325"
"group_00039","WP_013316544.1","WP_192991001.1","WP_103415734.1","None","DDA3937_RS04105","DZA65_RS07695","HGI48_RS08580",NA
"group_00039","WP_013316544.1","WP_192990804.1","WP_103415734.1","None","DDA3937_RS04105","DZA65_RS07695","HGI48_RS07190",NA
"group_00039","WP_013318571.1","WP_192991001.1","WP_103415734.1","None","DDA3937_RS13765","DZA65_RS07695","HGI48_RS08580",NA
"group_00039","WP_013318571.1","WP_192990804.1","WP_103415734.1","None","DDA3937_RS13765","DZA65_RS07695","HGI48_RS07190",NA
"group_00040","WP_013317865.1","WP_192991252.1","WP_024105868.1","WP_010295222.1","DDA3937_RS10375","DZA65_RS10860","HGI48_RS10380","HER17_RS11020"
"group_00040","WP_013317865.1","WP_192991252.1","WP_024105868.1","WP_048329297.1","DDA3937_RS10375","DZA65_RS10860","HGI48_RS10380","HER17_RS11025"
"group_00041","WP_013316256.1","WP_192990208.1","WP_024104483.1","WP_010308186.1","DDA3937_RS02720","DZA65_RS02850","HGI48_RS02695","HER17_RS18835"
"group_00041","WP_013316256.1","WP_192990208.1","WP_024104483.1","WP_010298348.1","DDA3937_RS02720","DZA65_RS02850","HGI48_RS02695","HER17_RS19355"
"group_00042","WP_033111562.1","WP_192990140.1","WP_103415793.1","WP_010302150.1","DDA3937_RS02250","DZA65_RS02340","HGI48_RS02205","HER17_RS09955"
"group_00042","WP_013316800.1","WP_192990140.1","WP_103415793.1","WP_010302150.1","DDA3937_RS05355","DZA65_RS02340","HGI48_RS02205","HER17_RS09955"
"group_00043","WP_013316673.1","WP_192989549.1","WP_024107454.1","WP_010303103.1","DDA3937_RS04750","DZA65_RS20045","HGI48_RS18940","HER17_RS18985"
"group_00043","WP_013316673.1","WP_192989549.1","WP_024107454.1","WP_010295726.1","DDA3937_RS04750","DZA65_RS20045","HGI48_RS18940","HER17_RS17665"
"group_00044","WP_033111603.1","WP_192990344.1","WP_024108254.1","WP_010306334.1","DDA3937_RS03605","DZA65_RS03820","HGI48_RS03700","HER17_RS03275"
"group_00044","WP_033111603.1","WP_192990344.1","WP_024105989.1","WP_010306334.1","DDA3937_RS03605","DZA65_RS11440","HGI48_RS03700","HER17_RS03275"
"group_00045","WP_013319373.1","WP_192989379.1","WP_024107200.1","WP_010298618.1","DDA3937_RS17580","DZA65_RS18725","HGI48_RS17600","HER17_RS20675"
"group_00045","WP_013319373.1","WP_192989379.1","WP_024107200.1","WP_010298616.1","DDA3937_RS17580","DZA65_RS18725","HGI48_RS17600","HER17_RS20680"
"group_00046","WP_033112363.1","WP_192988912.1","WP_024109009.1","WP_010307139.1","DDA3937_RS14150","DZA65_RS14810","HGI48_RS14145","HER17_RS17310"
"group_00046","WP_033112363.1","WP_192989732.1","WP_024109009.1","WP_010307139.1","DDA3937_RS14150","DZA65_RS14810","HGI48_RS20685","HER17_RS17310"
"group_00047","WP_013316132.1","WP_192990122.1","WP_024104373.1","WP_010298730.1","DDA3937_RS02125","DZA65_RS02230","HGI48_RS02095","HER17_RS13825"
"group_00047","WP_013316132.1","WP_192990845.1","WP_024104373.1","WP_010298730.1","DDA3937_RS02125","DZA65_RS02230","HGI48_RS07500","HER17_RS13825"
"group_00048","WP_013317524.1","WP_192991042.1","WP_024105550.1","WP_010300901.1","DDA3937_RS08785","DZA65_RS09170","HGI48_RS08865","HER17_RS09930"
"group_00048","WP_013317525.1","WP_192991042.1","WP_024105550.1","WP_010300901.1","DDA3937_RS08790","DZA65_RS09170","HGI48_RS08865","HER17_RS09930"
"group_00049","WP_013319801.1","WP_024107606.1","WP_024107606.1","WP_010294502.1","DDA3937_RS19775","DZA65_RS20960","HGI48_RS19890","HER17_RS01460"
"group_00049","WP_013319801.1","WP_024107606.1","WP_024107606.1","WP_010303263.1","DDA3937_RS19775","DZA65_RS20960","HGI48_RS19890","HER17_RS00545"
"group_00050","WP_013318179.1","WP_161132895.1","WP_024108830.1","WP_010308248.1","DDA3937_RS11900","DZA65_RS12440","HGI48_RS11990","HER17_RS18010"
"group_00050","WP_013316352.1","WP_161132895.1","WP_024108830.1","WP_010308248.1","DDA3937_RS03240","DZA65_RS12440","HGI48_RS11990","HER17_RS18010"
"group_00051","WP_013317316.1","WP_192991168.1","WP_024105728.1","WP_010305301.1","DDA3937_RS07825","DZA65_RS10100","HGI48_RS09790","HER17_RS12180"
"group_00051","WP_013317738.1","WP_192991168.1","WP_024105728.1","WP_010305301.1","DDA3937_RS09775","DZA65_RS10100","HGI48_RS09790","HER17_RS12180"
"group_00052","WP_013317311.1","WP_192990860.1","WP_024108615.1","WP_010295651.1","DDA3937_RS07800","DZA65_RS08165","HGI48_RS07610","HER17_RS10395"
"group_00052","WP_013317311.1","WP_192991447.1","WP_024108615.1","WP_010295651.1","DDA3937_RS07800","DZA65_RS08165","HGI48_RS08230","HER17_RS10395"
"group_00053","WP_013317737.1","WP_024105727.1","WP_024105727.1","WP_010305304.1","DDA3937_RS09770","DZA65_RS10095","HGI48_RS09785","HER17_RS12185"
"group_00053","WP_033111754.1","WP_024105727.1","WP_024105727.1","WP_010305304.1","DDA3937_RS07820","DZA65_RS10095","HGI48_RS09785","HER17_RS12185"
"group_00054","WP_033111755.1","WP_024105730.1","WP_024105730.1","WP_010305292.1","DDA3937_RS07835","DZA65_RS10110","HGI48_RS09800","HER17_RS12170"
"group_00054","WP_033111826.1","WP_024105730.1","WP_024105730.1","WP_010305292.1","DDA3937_RS09785","DZA65_RS10110","HGI48_RS09800","HER17_RS12170"
"group_00055","WP_013318281.1","WP_192990767.1","WP_024105214.1","WP_039492650.1","DDA3937_RS12385","DZA65_RS07300","HGI48_RS06955","HER17_RS13645"
"group_00055","WP_013318281.1","WP_192990767.1","WP_024105214.1","WP_010303178.1","DDA3937_RS12385","DZA65_RS07300","HGI48_RS06955","HER17_RS04830"
"group_00056","WP_013316959.1","WP_192990665.1","WP_024105067.1","WP_010295779.1","DDA3937_RS06130","DZA65_RS06520","HGI48_RS06175","HER17_RS17575"
"group_00056","WP_013316959.1","WP_192989584.1","WP_024105067.1","WP_010295779.1","DDA3937_RS06130","DZA65_RS06520","HGI48_RS19475","HER17_RS17575"
"group_00057","WP_013315750.1","WP_192989788.1","WP_024104034.1","WP_010295977.1","DDA3937_RS00215","DZA65_RS22115","HGI48_RS21140","HER17_RS10565"
"group_00057","WP_013315750.1","WP_192991354.1","WP_024104034.1","WP_010295977.1","DDA3937_RS00215","DZA65_RS22115","HGI48_RS11055","HER17_RS10565"
"group_00058","WP_013316485.1","WP_192990434.1","WP_024108266.1","WP_010301991.1","DDA3937_RS03855","DZA65_RS04000","HGI48_RS04290","HER17_RS17450"
"group_00058","WP_013317595.1","WP_192990434.1","WP_024108266.1","WP_010301991.1","DDA3937_RS09105","DZA65_RS04000","HGI48_RS04290","HER17_RS17450"
"group_00059","WP_033111771.1","WP_192990960.1","WP_024107180.1","WP_010303176.1","DDA3937_RS08185","DZA65_RS18610","HGI48_RS08215","HER17_RS04835"
"group_00059","WP_033111771.1","WP_161132228.1","WP_024107180.1","WP_010303176.1","DDA3937_RS08185","DZA65_RS18610","HGI48_RS04405","HER17_RS04835"
"group_00060","WP_013316546.1","WP_192990238.1","WP_024108267.1","WP_010298905.1","DDA3937_RS04115","DZA65_RS04005","HGI48_RS02890","HER17_RS18625"
"group_00060","WP_013316546.1","WP_192990238.1","WP_024108267.1","WP_010306206.1","DDA3937_RS04115","DZA65_RS04005","HGI48_RS02890","HER17_RS05350"
"group_00061","None","WP_192988734.1","WP_024108979.1","WP_010306317.1",NA,"DZA65_RS14535","HGI48_RS12725","HER17_RS03305"
"group_00061","None","WP_192988734.1","WP_024108979.1","WP_010295653.1",NA,"DZA65_RS14535","HGI48_RS12725","HER17_RS10400"
"group_00061","None","WP_192988734.1","WP_024108983.1","WP_010306317.1",NA,"DZA65_RS14555","HGI48_RS12725","HER17_RS03305"
"group_00061","None","WP_192988734.1","WP_024108983.1","WP_010295653.1",NA,"DZA65_RS14555","HGI48_RS12725","HER17_RS10400"
"group_00062","WP_013315785.1","WP_192988877.1","WP_099327157.1","None","DDA3937_RS00380","DZA65_RS04695","HGI48_RS13895",NA
"group_00062","WP_013315785.1","WP_192988877.1","WP_099327158.1","None","DDA3937_RS00380","DZA65_RS09440","HGI48_RS13895",NA
"group_00062","WP_013315785.1","WP_192988877.1","WP_116587119.1","None","DDA3937_RS00380","DZA65_RS10660","HGI48_RS13895",NA
"group_00063","WP_033112288.1","WP_192990958.1","WP_024108871.1","WP_180890076.1","DDA3937_RS08195","DZA65_RS13235","HGI48_RS08205","HER17_RS21345"
"group_00063","WP_033112288.1","WP_192991446.1","WP_024108871.1","WP_180890076.1","DDA3937_RS08195","DZA65_RS13235","HGI48_RS08175","HER17_RS21345"
"group_00064","WP_013318211.1","WP_024106187.1","WP_024106187.1","WP_180890162.1","DDA3937_RS12055","DZA65_RS12595","HGI48_RS12150","HER17_RS07805"
"group_00064","WP_013318211.1","WP_024106187.1","WP_024106187.1","WP_103184661.1","DDA3937_RS12055","DZA65_RS12595","HGI48_RS12150","HER17_RS05195"
"group_00065","WP_013316053.1","WP_192990062.1","WP_024108994.1","WP_010297441.1","DDA3937_RS01770","DZA65_RS14610","HGI48_RS01665","HER17_RS19795"
"group_00065","WP_013316442.1","WP_192990062.1","WP_024108994.1","WP_010297441.1","DDA3937_RS03655","DZA65_RS14610","HGI48_RS01665","HER17_RS19795"
"group_00066","WP_033111904.1","WP_192991482.1","WP_035045361.1","WP_180890198.1","DDA3937_RS12090","DZA65_RS12630","HGI48_RS12180","HER17_RS07785"
"group_00066","WP_033111904.1","WP_192991482.1","WP_035045361.1","WP_080762713.1","DDA3937_RS12090","DZA65_RS12630","HGI48_RS12180","HER17_RS07295"
"group_00067","WP_013318754.1","WP_192991519.1","WP_024106636.1","WP_010296486.1","DDA3937_RS14540","DZA65_RS15425","HGI48_RS14490","HER17_RS16200"
"group_00067","WP_013318754.1","WP_192991519.1","WP_024106636.1","WP_138255420.1","DDA3937_RS14540","DZA65_RS15425","HGI48_RS14490","HER17_RS12800"
"group_00068","WP_013315786.1","WP_161132064.1","WP_024104063.1","WP_010296876.1","DDA3937_RS00385","DZA65_RS21975","HGI48_RS20990","HER17_RS00165"
"group_00068","WP_013315786.1","WP_161132064.1","WP_024104063.1","WP_010296892.1","DDA3937_RS00385","DZA65_RS21975","HGI48_RS20990","HER17_RS00125"
"group_00069","WP_024109874.1","WP_192991078.1","WP_024108687.1","WP_010300262.1","DDA3937_RS16490","DZA65_RS22845","HGI48_RS09110","HER17_RS20245"
"group_00069","WP_024109874.1","WP_192991078.1","WP_024104211.1","WP_010300262.1","DDA3937_RS16490","DZA65_RS01345","HGI48_RS09110","HER17_RS20245"
"group_00070","WP_013316554.1","WP_192990243.1","WP_024108273.1","WP_029369344.1","DDA3937_RS04155","DZA65_RS04035","HGI48_RS02915","HER17_RS05315"
"group_00070","WP_013316554.1","WP_192990243.1","WP_024108273.1","WP_010311160.1","DDA3937_RS04155","DZA65_RS04035","HGI48_RS02915","HER17_RS07915"
"group_00071","WP_013316251.1","WP_192990517.1","WP_024108655.1","WP_010299636.1","DDA3937_RS02690","DZA65_RS08875","HGI48_RS04880","HER17_RS16690"
"group_00071","WP_013316251.1","WP_192990517.1","WP_024108947.1","WP_010299636.1","DDA3937_RS02690","DZA65_RS14320","HGI48_RS04880","HER17_RS16690"
"group_00072","WP_033112377.1","WP_192988982.1","WP_046830472.1","WP_010303097.1","DDA3937_RS14685","DZA65_RS15570","HGI48_RS14625","HER17_RS18995"
"group_00073","WP_013318013.1","WP_192991472.1","WP_103415888.1","WP_180890185.1","DDA3937_RS11095","DZA65_RS11495","HGI48_RS11115","HER17_RS10135"
"group_00074","WP_013316032.1","WP_192990048.1","WP_024104261.1","WP_039470353.1","DDA3937_RS01665","DZA65_RS01635","HGI48_RS01560","HER17_RS19910"
